Sample	aligner	var_caller	cpu_time	wall_time	compute_efficiency	num_task_threads	cost_per_task	per_vcpu_seconds	theoretical_min_cost_per_task	Fscore(all)	Fscore(SNPts)	Fscore(SNPtv)	Fscore(SNPall)	Fscore(INS50)	Fscore(Del50)	Fscore(Indel50)	YieldBases	WgsCoverageMedian	WgsCoverageMean	cost_per_vcpu_sec	cost_per_vcpu_sec_gb
RIH0_ANA0-HG003-19	bwa2a	samt	2866.24	2507.3318	0.1429	8.0	0.082127	358.28	0.5747165850244927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109250541520.0	31.0	30.506662	2.865321815339958e-05	2.6227071971221457e-07
RIH0_ANA0-HG003-19	bwa2a	sentd	7354716.799999999	1552.1154	59.09547220017717	192.0	0.672227	38305.81666666666	0.011375270811322575	0.9962948975389851	0.9963411919872862	0.9957199045534028	0.9960305482703444	0.997147492703401	0.9972814713207656	0.9987736620338343	109250541520.0	31.0	30.506662	9.140080009606898e-08	8.366164489842519e-10
RIH0_ANA0-HG003-19	bwa2a	tiddit	124046.72	730.0943	2.6803	64.0	0.191901	1938.23	0.07159683617505502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109250541520.0	31.0	30.506662	1.5470058378004674e-06	1.4160166313841694e-08
RIH0_ANA0-HG003-19	bwa2a	vb2	6755.36	4454.8425	0.0948	16.0	0.292741	422.21	3.0879852320675103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109250541520.0	31.0	30.506662	4.33346261339144e-05	3.9665365069134533e-07
RIH0_ANA0-HG003-19	fastqc	unknown	147932.16	2608.8323	1.772	32.0	0.479578	4622.88	0.27064221218961626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.241877898625965e-06	0.0
RIH0_ANA0-HG003-19	sent	alNsort	65289.600000000006	1867.6253	0.1821	192.0	1.685428	340.05	9.255507962657878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	2.581464735578101e-05	2.3619627768793626e-07
RIH0_ANA0-HG003-19	sent	alignstats	33154.56	844.9183	1.2262	32.0	0.107938	1036.08	0.08802642309574295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	3.2556004362597487e-06	2.9787767157375893e-08
RIH0_ANA0-HG003-19	sent	deep	19654.920000000006	118537.2292	0.029602593277747585	1536.0	35.017012	12.796171875000004	1182.9035271150537	0.9968510098589755	0.9969336991063426	0.9964568855461552	0.9966952923262489	0.9965874525973768	0.997901407632904	0.9982394919676821	109293201436.0	31.0	30.507843	0.0017815901565613084	1.6301015371066547e-05
RIH0_ANA0-HG003-19	sent	dysgu	72817.84	2574.8628	0.4444928380188152	64.0	0.671221	1137.77875	1.5100828238127595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	9.217809811441812e-06	8.434019399495387e-08
RIH0_ANA0-HG003-19	sent	goleft	0.0	6.1458	0.0	16.0	0.000403	0.0	0.000403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	0.0	0.0
RIH0_ANA0-HG003-19	sent	manta	458.24	570.1114	0.0063	128.0	0.291327	3.58	46.242380952380955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	0.0006357520076815642	5.816940114558254e-06
RIH0_ANA0-HG003-19	sent	mosdepth	8919.04	662.0175	0.842	16.0	0.049794	557.44	0.05913776722090261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	5.582887844431687e-06	5.10817486456458e-08
RIH0_ANA0-HG003-19	sent	mrkdup	54449.92	1353.8747	0.30613585650814545	192.0	0.842824	283.5933333333333	2.753104486398426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	1.547888408284163e-05	1.4162714495929342e-07
RIH0_ANA0-HG003-19	sent	norm_cov_eveness	216.48	1638.071	0.0083	16.0	0.107642	13.53	12.968915662650602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	0.0004972376201034738	4.549575029098645e-06
RIH0_ANA0-HG003-19	sent	qmap	199034.56	2403.4066	2.5879	32.0	0.328415	6219.83	0.12690405347965533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	1.6500400734425219e-06	1.5097371581788218e-08
RIH0_ANA0-HG003-19	sent	samt	2993.04	2726.965	0.1372	8.0	0.089321	374.13	0.651027696793003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	2.9842902199770133e-05	2.730536008431006e-07
RIH0_ANA0-HG003-19	sent	sentd	7354950.32	2081.4366999999997	56.071553881194944	192.0	0.7297779999999999	38307.03291666667	0.013015119958085377	0.9963360483340293	0.9963618428959167	0.9957995106380686	0.9960806767669926	0.997202781788324	0.9973295213234304	0.9988210327752888	109293201436.0	31.0	30.507843	9.922269604126977e-08	9.078578972670379e-10
RIH0_ANA0-HG003-19	sent	tiddit	39354.88	905.3735	0.6797	64.0	0.33282	614.92	0.4896572017066353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	8.456892766538737e-06	7.737803134526104e-08
RIH0_ANA0-HG003-19	sent	vb2	8433.76	4495.7053	0.1172	16.0	0.295426	527.11	2.520699658703072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109293201436.0	31.0	30.507843	3.502897877103451e-05	3.2050464540145074e-07
RIH0_ANA0-HG003-19	strobe	alNsort	568279.6799999999	1798.4872	1.6457	192.0	1.623035	2959.7899999999995	0.986227745032509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	2.856049683141935e-06	2.6258792031355363e-08
RIH0_ANA0-HG003-19	strobe	alignstats	32760.64	810.7869	1.2627	32.0	0.110791	1023.77	0.08774134790528233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	3.381832589351124e-06	3.109289000565961e-08
RIH0_ANA0-HG003-19	strobe	deep	18384.2	120592.79690000002	0.022472879030181712	1536.0	35.57973200000001	11.968880208333333	1583.2298101287076	0.9955638697571093	0.995582522211375	0.9949093968412251	0.9952459595263001	0.9961203765244139	0.9974152166156348	0.9982074344298384	108765463382.0	31.0	30.325137	0.0019353429575396269	1.7793726954873746e-05
RIH0_ANA0-HG003-19	strobe	dysgu	71732.56	2584.2051	0.437788083514655	64.0	0.67374	1120.82125	1.5389637712179676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	9.392387501575296e-06	8.635450270264447e-08
RIH0_ANA0-HG003-19	strobe	goleft	19.84	5.2561	0.2359	16.0	0.000359	1.24	0.0015218312844425604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	1.8094758064516128e-05	1.663649241392438e-07
RIH0_ANA0-HG003-19	strobe	manta	134.4	185.2681	0.0057	128.0	0.094312	1.05	16.545964912280702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	0.0007017261904761905	6.4517372395282035e-06
RIH0_ANA0-HG003-19	strobe	mosdepth	8149.92	543.9393	0.9364	16.0	0.035633	509.37	0.038053182400683463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	4.372190156467793e-06	4.019833153389905e-08
RIH0_ANA0-HG003-19	strobe	mrkdup	46106.24	997.8254	0.40795654557821237	192.0	0.56677	240.13666666666666	1.3892901245074896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	1.229269617301259e-05	1.1302021607574886e-07
RIH0_ANA0-HG003-19	strobe	norm_cov_eveness	115.68	1710.1526	0.0042	16.0	0.112379	7.23	26.756904761904764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	0.0009714643845089903	8.931735813022442e-06
RIH0_ANA0-HG003-19	strobe	qmap	200657.28	2522.5257	2.4858	32.0	0.330498	6270.54	0.13295438088341782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	1.6470770459960387e-06	1.5143382786972244e-08
RIH0_ANA0-HG003-19	strobe	samt	2090.0	2074.0832	0.126	8.0	0.067936	261.25	0.5391746031746032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	3.2505263157894735e-05	2.9885647656123677e-07
RIH0_ANA0-HG003-19	strobe	sentd	7398271.88	1441.4728000000002	60.409121920219015	192.0	0.6589969999999998	38532.666041666664	0.010908898839323018	0.995830201670337	0.9958333984457843	0.9951700072043912	0.9955017028250878	0.9969633685659028	0.9972805021121709	0.9986622810468831	108765463382.0	31.0	30.325137	8.907445018092522e-08	8.189589545358061e-10
RIH0_ANA0-HG003-19	strobe	tiddit	102846.08	918.5023	1.7514	64.0	0.276408	1606.97	0.15782117163412127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	2.6875890651350056e-06	2.470994911036976e-08
RIH0_ANA0-HG003-19	strobe	vb2	9048.64	3830.5147	0.1476	16.0	0.250934	565.54	1.7000948509485092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108765463382.0	31.0	30.325137	2.7731681225023873e-05	2.549677109141365e-07
RIH0_ANA0-HG004-19	bwa2a	alNsort	505966.07999999996	2819.6228	0.9346	192.0	2.544553	2635.24	2.722611812540124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	5.029097998031805e-06	4.591295660674265e-08
RIH0_ANA0-HG004-19	bwa2a	alignstats	27507.52	634.0569	1.3557	32.0	0.095382	859.61	0.0703562735118389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	3.4674881632368166e-06	3.165629972519754e-08
RIH0_ANA0-HG004-19	bwa2a	deep	20194.1	119135.86450000001	0.031119318051642145	1536.0	35.093135	13.147200520833332	1127.6961449400449	0.9965862166479096	0.9966156818847286	0.9962216788612973	0.996418680373013	0.9964534286069723	0.9977357441799634	0.9989707574014651	109535485617.0	31.0	30.652522	0.0017377914836511656	1.5865100463675297e-05
RIH0_ANA0-HG004-19	bwa2a	dysgu	68574.08	4048.5387	0.2651	64.0	1.059471	1071.47	3.9964956620143344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	1.54500213491745e-05	1.4105037524731294e-07
RIH0_ANA0-HG004-19	bwa2a	goleft	0.0	6.0987	0.0	16.0	0.0004	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	0.0	0.0
RIH0_ANA0-HG004-19	bwa2a	manta	130.56	185.9177	0.0055	128.0	0.10162	1.02	18.476363636363637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	0.0007783394607843138	7.105820149516138e-06
RIH0_ANA0-HG004-19	bwa2a	mosdepth	8631.52	1492.6543	0.3614	16.0	0.097783	539.47	0.2705672385168788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	1.1328595658702058e-05	1.0342397803679294e-07
RIH0_ANA0-HG004-19	bwa2a	mrkdup	45102.4	1333.7777999999998	0.2842011288091099	192.0	0.747857	234.90833333333333	2.63143571291835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	1.6581312746106637e-05	1.513784565130298e-07
RIH0_ANA0-HG004-19	bwa2a	norm_cov_eveness	164.16	1396.6586	0.007299999999999999	16.0	0.091494	10.26	12.53342465753425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	0.0005573464912280702	5.0882733398095196e-06
RIH0_ANA0-HG004-19	bwa2a	qmap	210072.0	2539.3522	2.5852	32.0	0.332702	6564.75	0.128694878539378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	1.5837522373281542e-06	1.4458805093226833e-08
RIH0_ANA0-HG004-19	bwa2a	samt	2090.24	2082.6306	0.1255	8.0	0.068216	261.28	0.5435537848605577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	3.263548683404777e-05	2.979444209355175e-07
RIH0_ANA0-HG004-19	bwa2a	sentd	7630779.239999999	1679.616	62.58925189300326	192.0	0.6654059999999999	39743.641874999994	0.010631314161375758	0.9961514654105633	0.9961365479025995	0.9956162615776251	0.9958764047401123	0.9971277643633575	0.9973514342483852	0.9988667442317282	109535485617.0	31.0	30.652522	8.720026868448629e-08	7.960914966807134e-10
RIH0_ANA0-HG004-19	bwa2a	tiddit	39012.479999999996	1883.8004	0.3235913250323999	64.0	0.493661	609.5699999999999	1.5255693271461208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	1.265392510294142e-05	1.1552352218701917e-07
RIH0_ANA0-HG004-19	bwa2a	vb2	8946.4	2753.2539	0.2031	16.0	0.18811	559.15	0.9261939931068439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109535485617.0	31.0	30.652522	2.1026334615040688e-05	1.9195911257983578e-07
RIH0_ANA0-HG004-19	fastqc	unknown	143314.88	2721.4228	1.6457	32.0	0.356557	4478.59	0.2166597800328128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.487927282917168e-06	0.0
RIH0_ANA0-HG004-19	sent	alNsort	62916.479999999996	1594.7117	0.2055	192.0	1.439139	327.69	7.003109489051095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	2.287380031432146e-05	2.0873884726478398e-07
RIH0_ANA0-HG004-19	sent	alignstats	27021.12	617.392	1.3677	32.0	0.08089	844.41	0.059143086934269215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	2.993584277779752e-06	2.7318474531863683e-08
RIH0_ANA0-HG004-19	sent	deep	19316.440000000002	121648.95820000001	0.017613073630544755	1536.0	35.250032	12.575807291666669	2001.3560801147771	0.9966799438538868	0.9967017996384248	0.9963560045525545	0.9965289020954896	0.9965300510671731	0.9977502375430387	0.9989708820146498	109580945828.0	31.0	30.656986	0.0018248720778777036	1.665318787028953e-05
RIH0_ANA0-HG004-19	sent	dysgu	72478.72	2519.4204	0.4506961288499576	64.0	0.658717	1132.48	1.4615545992836676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	9.088419331908732e-06	8.293795297381408e-08
RIH0_ANA0-HG004-19	sent	goleft	22.24	3.2194	0.4318	16.0	0.000242	1.39	0.0005604446503010653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	1.0881294964028777e-05	9.929915170752616e-08
RIH0_ANA0-HG004-19	sent	manta	163.84	382.0707	0.0034	128.0	0.2299	1.28	67.61764705882354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	0.0014031982421875	1.2805129866190262e-05
RIH0_ANA0-HG004-19	sent	mosdepth	8783.52	1415.3438	0.3879	16.0	0.092718	548.97	0.2390255220417633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	1.0555904694245586e-05	9.632974614778652e-08
RIH0_ANA0-HG004-19	sent	mrkdup	56784.32	1195.8528000000001	0.37305486923150616	192.0	0.717912	295.75166666666667	1.9244139648382026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	1.2642785895824763e-05	1.1537394389412446e-07
RIH0_ANA0-HG004-19	sent	norm_cov_eveness	181.76	1951.881	0.0058	16.0	0.127866	11.36	22.04586206896552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	0.0007034881161971832	6.419803286799417e-06
RIH0_ANA0-HG004-19	sent	qmap	212383.04	2487.3963	2.6682	32.0	0.325895	6636.97	0.12214039427329285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	1.5344681006543647e-06	1.4003055814675029e-08
RIH0_ANA0-HG004-19	sent	samt	2931.2	2348.7837	0.156	8.0	0.076934	366.4	0.4931666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	2.6246588427947602e-05	2.395178124228337e-07
RIH0_ANA0-HG004-19	sent	sentd	7346609.279999999	2064.5157	60.005085028672156	192.0	0.6993689999999999	38263.59	0.011655162219432257	0.9962007308098648	0.9961698291088118	0.9957037302812652	0.9959367796950385	0.9971672128861307	0.9973904733901793	0.9989121566494424	109580945828.0	31.0	30.656986	9.519616102409628e-08	8.687291417754113e-10
RIH0_ANA0-HG004-19	sent	tiddit	93120.64	858.492	1.695577362354898	64.0	0.219391	1455.01	0.1293901445436258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	2.3559868145236114e-06	2.149996787052382e-08
RIH0_ANA0-HG004-19	sent	vb2	8114.4	2420.3108	0.2095	16.0	0.158553	507.15	0.7568162291169451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109580945828.0	31.0	30.656986	1.9539707187222716e-05	1.783129999433711e-07
RIH0_ANA0-HG004-19	strobe	alNsort	557506.5599999999	1590.5107	1.8256	192.0	1.435348	2903.68	0.7862335670464505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	2.574584951968996e-06	2.3618846046187507e-08
RIH0_ANA0-HG004-19	strobe	alignstats	26697.6	1111.7623	0.7503999999999998	32.0	0.145661	834.3	0.19411114072494676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	5.455958588037877e-06	5.0052124256645236e-08
RIH0_ANA0-HG004-19	strobe	deep	52627.719999999994	112095.58600000001	0.05013520466653949	1536.0	34.573614	34.26283854166666	689.607516912654	0.995337826985693	0.9952934126185159	0.994752224054099	0.9950228183363075	0.9959763954354028	0.9972338924836702	0.9989557005130688	109005535111.0	31.0	30.500602	0.0006569468333418207	6.02672912593708e-06
RIH0_ANA0-HG004-19	strobe	dysgu	5.04	2388.3968	0.03071428571428571	64.0	0.609991	0.07875	19.860172093023255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	0.1210299603174603	0.0011103102259368376
RIH0_ANA0-HG004-19	strobe	goleft	0.0	7.2673	0.0	16.0	0.000464	0.0	0.000464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	0.0	0.0
RIH0_ANA0-HG004-19	strobe	manta	203.52	642.9395	0.0025	128.0	0.472763	1.59	189.1052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	0.002322931407232704	2.1310215163544402e-05
RIH0_ANA0-HG004-19	strobe	mosdepth	7976.32	915.0902	0.5448	16.0	0.059947	498.52	0.11003487518355361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	7.5156212388670465e-06	6.894715237362867e-08
RIH0_ANA0-HG004-19	strobe	mrkdup	62009.6	603.5842	0.5857799339457117	192.0	0.500242	322.96666666666664	0.8539759916842097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	8.067170244607287e-06	7.40069780529265e-08
RIH0_ANA0-HG004-19	strobe	norm_cov_eveness	271.36	1900.3687	0.0089	16.0	0.124492	16.96	13.987865168539326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	0.0004587706367924528	4.208691203848393e-06
RIH0_ANA0-HG004-19	strobe	qmap	260185.6	2051.0324	3.9642	32.0	0.280265	8130.8	0.07069900610463649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	1.0771733716239483e-06	9.881822703104626e-09
RIH0_ANA0-HG004-19	strobe	samt	2476.64	1552.1625	0.1995	8.0	0.050841	309.58	0.25484210526315787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	2.052821564700562e-05	1.8832269045880836e-07
RIH0_ANA0-HG004-19	strobe	sentd	7382288.239999999	1567.2622000000001	62.15257689622588	192.0	0.6509939999999999	38449.417916666665	0.010474127260836557	0.9955956239484968	0.9955375972888239	0.9949702993523668	0.9952539483205953	0.9969260418755941	0.9971767801402213	0.9989109719575279	109005535111.0	31.0	30.500602	8.818322704776965e-08	8.089793509840848e-10
RIH0_ANA0-HG004-19	strobe	tiddit	109164.16	825.355	2.0857	64.0	0.21122	1705.69	0.10127055664764827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	1.9348841231407815e-06	1.7750329110998767e-08
RIH0_ANA0-HG004-19	strobe	vb2	6289.6	914.0209	0.43010000000000004	16.0	0.059877	393.1	0.13921646128807252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109005535111.0	31.0	30.500602	9.520001271940981e-06	8.733502626492125e-08
RIH0_ANA0-HG005-19	bwa2a	alNsort	489085.44000000006	2999.9742	0.8491	192.0	2.70731	2547.32	3.1884465905075965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	5.535454091620474e-06	5.016611179689943e-08
RIH0_ANA0-HG005-19	bwa2a	alignstats	27863.04	620.3663	1.4036	32.0	0.081532	870.72	0.058087774294670845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	2.9261702958471146e-06	2.6518978166660095e-08
RIH0_ANA0-HG005-19	bwa2a	deep	30289.960000000003	126511.2233	0.46844101138903227	1536.0	37.404495	19.720026041666667	79.84889044852694	0.9966581347276431	0.9967491157762356	0.9963053006943594	0.9965272082352975	0.9962417004217649	0.9977345150368453	0.998390092879257	110342498020.0	31.0	30.594568	0.0012348809638573308	1.1191345003205419e-05
RIH0_ANA0-HG005-19	bwa2a	dysgu	75454.8	2417.6346000000003	0.4889954636683153	64.0	0.6591319999999999	1178.98125	1.3479307048277402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	8.735454868345022e-06	7.916673108815869e-08
RIH0_ANA0-HG005-19	bwa2a	goleft	19.04	4.7567	0.2502	16.0	0.000304	1.19	0.001215027977617906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	1.596638655462185e-05	1.446984329802637e-07
RIH0_ANA0-HG005-19	bwa2a	manta	157.44	385.6615	0.0032	128.0	0.202115	1.23	63.160937499999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	0.0012837588922764227	1.1634310581257065e-05
RIH0_ANA0-HG005-19	bwa2a	mosdepth	8746.24	1071.6753	0.5101	16.0	0.070205	546.64	0.13762987649480496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	8.026877835504171e-06	7.274511615687067e-08
RIH0_ANA0-HG005-19	bwa2a	mrkdup	55060.159999999996	1044.9999	0.48034489227782845	192.0	0.562407	286.77166666666665	1.1708399715317621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	1.0214409111778826e-05	9.257003688576477e-08
RIH0_ANA0-HG005-19	bwa2a	norm_cov_eveness	262.08	3947.4346	0.0041	16.0	0.258594	16.38	63.07170731707316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	0.0009866987179487179	8.942145915256288e-06
RIH0_ANA0-HG005-19	bwa2a	qmap	208562.88	2614.2714	2.4931	32.0	0.342518	6517.59	0.13738638642653722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	1.6422768998970478e-06	1.4883448620126208e-08
RIH0_ANA0-HG005-19	bwa2a	samt	2900.24	2518.1181	0.144	8.0	0.08248	362.53	0.5727777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	2.8439025735801175e-05	2.577341119343383e-07
RIH0_ANA0-HG005-19	bwa2a	sentd	7349130.48	1653.8295000000003	59.9940291955856	192.0	0.6719149999999999	38276.72125	0.011199697853423052	0.9961771814594663	0.9962466936639348	0.9956306898514358	0.9959386917576853	0.9969127359412246	0.9973449587809206	0.9984055731351338	110342498020.0	31.0	30.594568	9.142782290075762e-08	8.285821378104562e-10
RIH0_ANA0-HG005-19	bwa2a	tiddit	41011.84	1566.28	0.4091841950031991	64.0	0.400188	640.81	0.9780143145481737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	9.757865045801409e-06	8.843251893783262e-08
RIH0_ANA0-HG005-19	bwa2a	vb2	10183.2	981.1056	0.6487	16.0	0.064272	636.45	0.09907815631262523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110342498020.0	31.0	30.594568	6.311572000942728e-06	5.719982884381258e-08
RIH0_ANA0-HG005-19	fastqc	unknown	156049.92	2855.6879	1.7077000000000002	32.0	0.374148	4876.56	0.2190946887626632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3976173778237115e-06	0.0
RIH0_ANA0-HG005-19	sent	alNsort	53571.84	1487.9117	0.1875	192.0	1.342758	279.02	7.161376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	2.5064623503691493e-05	2.2705084257560425e-07
RIH0_ANA0-HG005-19	sent	alignstats	33087.36	846.0927	1.2221	32.0	0.108088	1033.98	0.08844448081171755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	3.2667459718756648e-06	2.9592202942349862e-08
RIH0_ANA0-HG005-19	sent	deep	30384.14	117715.59629999998	0.4853515661350516	1536.0	34.784181	19.781341145833334	71.66801021575588	0.9967482506579819	0.9968209698349583	0.9964516559574428	0.9966363128962006	0.9963256401423815	0.9977422028831098	0.9984396284829722	110392118432.0	31.0	30.598883	0.0011448137416428439	1.0370430044315465e-05
RIH0_ANA0-HG005-19	sent	dysgu	82638.08	2875.6628	0.4501809497994145	64.0	0.863301	1291.22	1.917675548875753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	1.0446769818466256e-05	9.46332941776212e-08
RIH0_ANA0-HG005-19	sent	goleft	17.92	13.304	0.0842	16.0	0.000872	1.12	0.010356294536817103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	4.866071428571428e-05	4.4079880861864787e-07
RIH0_ANA0-HG005-19	sent	manta	152.32	404.7846	0.0029	128.0	0.212137	1.19	73.15068965517241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	0.0013927061449579832	1.2615992561243135e-05
RIH0_ANA0-HG005-19	sent	mosdepth	8816.64	1103.9642	0.49909999999999993	16.0	0.07232	551.04	0.1449008214786616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	8.20267131242741e-06	7.430486368897922e-08
RIH0_ANA0-HG005-19	sent	mrkdup	46811.520000000004	1211.2971	0.36043766867642835	192.0	0.661585	243.81000000000003	1.8355046031382398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	1.4132952743256358e-05	1.2802501613339415e-07
RIH0_ANA0-HG005-19	sent	norm_cov_eveness	194.72	2408.7897	0.0051	16.0	0.153861	12.17	30.16882352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	0.0007901653656532456	7.157805981773748e-06
RIH0_ANA0-HG005-19	sent	qmap	214834.88	2307.7749	2.9091	32.0	0.34716	6713.59	0.11933587707538415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	1.6159387153519951e-06	1.4638171078738657e-08
